Time,N,Hilos,Inicio,Fin,Max_Consumo_Memoria,PorCiento_Uso_Memoria,Promedio_PorCiento_Uso_Proc,Max_PorCiento_Uso_Proc,Promedio_Temp,Max_Temp,Promedio_Frecuencia_Proc,Max_Frecuencia,ESTRATEGIA,Tipo_Memoria,Tipo_Disco,Nucleos,Tipo_Procesador
20.191278,3000,9,2023-07-16 21:00:20.248,2023-07-16 21:00:40.440,213156,1,66.6741935483871,74.9,57476.3451612903,58933.3,4153.54903225806,4300.02,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
20.478245,3000,10,2023-07-16 21:00:40.440,2023-07-16 21:01:00.918,212960,1,73.9063492063492,83.3,57240.2190476191,57933.3,4105.02650793651,4300.03,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
20.035813,3000,11,2023-07-16 21:01:00.918,2023-07-16 21:01:20.954,213336,1,82.4576271186441,91.4,57396.6220338983,58266.7,4148.35457627119,4300.02,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
20.063149,3000,12,2023-07-16 21:01:20.954,2023-07-16 21:01:41.017,213256,1,96.5333333333333,98.5,56553.7,57266.7,4149.71055555556,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
209.034512,3500,1,2023-07-16 21:01:41.100,2023-07-16 21:05:10.134,289484,1,7.9886097152429,11,52974.6519262982,55266.7,3831.6678559464,4169.1,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
105.720298,3500,2,2023-07-16 21:05:10.134,2023-07-16 21:06:55.855,289196,1,16.2740890688259,16.8,53415.1157894737,53933.3,3838.8571659919,4056.7,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
72.610182,3500,3,2023-07-16 21:06:55.855,2023-07-16 21:08:08.465,289412,1,24.2044303797468,25.2,54665.4,55600,3942.32050632911,4126.81,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
54.532027,3500,4,2023-07-16 21:08:08.465,2023-07-16 21:09:02.997,289316,1,32.6448275862069,33.5,56022.4120689655,56600,4078.86612068966,4299.41,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
43.47184,3500,5,2023-07-16 21:09:02.997,2023-07-16 21:09:46.469,289264,1,41.0948979591837,41.9,56991.1489795918,57933.3,4123.73857142857,4301.22,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
37.68442,3500,6,2023-07-16 21:09:46.469,2023-07-16 21:10:24.153,289292,1,49.4810810810811,50.3,57226.1243243243,58266.7,4091.32013513514,4300.3,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
44.012844,3500,7,2023-07-16 21:10:24.153,2023-07-16 21:11:08.166,289396,1,47.2662790697675,58.4,56475.9686046512,59266.7,4055.75813953488,4300.39,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
38.36113,3500,8,2023-07-16 21:11:08.166,2023-07-16 21:11:46.527,289320,1,56.3324324324324,66.8,57100.0067567568,58600,4151.55972972973,4300.82,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
34.917062,3500,9,2023-07-16 21:11:46.527,2023-07-16 21:12:21.444,289000,1,66.6621621621621,75,57248.6486486487,58600,4147.86635135135,4300.08,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
34.306858,3500,10,2023-07-16 21:12:21.444,2023-07-16 21:12:55.751,289492,1,74.4926470588235,83.2,57350.0014705882,58933.3,4111.54455882353,4300.23,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
32.478694,3500,11,2023-07-16 21:12:55.751,2023-07-16 21:13:28.230,289504,1,83.6935483870968,91.8,57325.8096774194,58266.7,4131.81306451613,4300.08,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
33.576253,3500,12,2023-07-16 21:13:28.230,2023-07-16 21:14:01.806,289344,1,97.2,98.5,56580.004,57600,4165.3374,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
212.300977,3500,1,2023-07-16 21:14:01.806,2023-07-16 21:17:34.107,289540,1,7.9804100227791,8.4,52711.6164009111,55266.7,3802.96179954442,4026.7,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
106.668301,3500,2,2023-07-16 21:17:34.107,2023-07-16 21:19:20.775,289468,1,16.2909803921569,17.5,53121.5698039215,53933.3,3849.79337254902,4256.83,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
71.565132,3500,3,2023-07-16 21:19:20.775,2023-07-16 21:20:32.340,289324,1,24.5433962264151,25.2,54316.9830188679,55266.7,3902.44849056604,4032.95,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
53.763657,3500,4,2023-07-16 21:20:32.340,2023-07-16 21:21:26.104,289412,1,32.8317829457364,33.8,55946.2573643411,56933.3,4058.49945736434,4209.43,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
43.522157,3500,5,2023-07-16 21:21:26.104,2023-07-16 21:22:09.626,289376,1,41.1657407407407,42.7,57192.5916666667,58266.7,4147.13787037037,4300.72,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
37.750578,3500,6,2023-07-16 21:22:09.626,2023-07-16 21:22:47.377,289380,1,48.8340909090909,50.3,57410.6034090909,58933.3,4075.45034090909,4301.28,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
43.854412,3500,7,2023-07-16 21:22:47.377,2023-07-16 21:23:31.231,289056,1,46.214,58.5,56783.334,58933.3,4038.0858,4300.46,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
38.47718,3500,8,2023-07-16 21:23:31.231,2023-07-16 21:24:09.708,283572,1,62.421052631579,66.5,57459.6578947368,58933.3,4208.90842105263,4300.48,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
34.927401,3500,9,2023-07-16 21:24:09.708,2023-07-16 21:24:44.636,289436,1,65.4791044776119,74.6,57296.5194029851,58266.7,4118.64149253731,4300.1,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
34.250826,3500,10,2023-07-16 21:24:44.636,2023-07-16 21:25:18.887,289344,1,74.0135802469136,83.2,57484.7691358025,58266.7,4104.75827160494,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
33.713255,3500,11,2023-07-16 21:25:18.887,2023-07-16 21:25:52.600,289448,1,84.2157894736842,91.4,57569.3,58600,4142.17078947368,4300.12,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
32.084035,3500,12,2023-07-16 21:25:52.600,2023-07-16 21:26:24.684,289528,1,92.3363636363636,98.5,57054.5454545455,57933.3,4245.44454545454,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
326.419924,4000,1,2023-07-16 21:26:24.795,2023-07-16 21:31:51.215,376404,2,7.96162790697681,8.4,52377.131007752,54266.7,3819.64575581396,4119.91,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
166.705439,4000,2,2023-07-16 21:31:51.215,2023-07-16 21:34:37.920,372884,2,16.2996282527881,16.8,51979.1765799257,52600,3845.08791821561,4066.12,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
113.253354,4000,3,2023-07-16 21:34:37.920,2023-07-16 21:36:31.173,377452,2,24.1795774647887,25,53337.0845070422,54266.7,3942.15809859155,4127.77,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
85.425785,4000,4,2023-07-16 21:36:31.173,2023-07-16 21:37:56.599,377332,2,32.6669767441861,33.5,55671.3172093024,56600,4058.07004651163,4300.5,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
68.611612,4000,5,2023-07-16 21:37:56.599,2023-07-16 21:39:05.211,377156,2,41.0686746987951,42.2,56585.9451807229,57266.7,4126.61554216867,4301.29,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
59.005762,4000,6,2023-07-16 21:39:05.211,2023-07-16 21:40:04.217,375852,2,49.1348314606741,50,57109.3629213483,58600,4124.35292134831,4302.6,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
67.539426,4000,7,2023-07-16 21:40:04.217,2023-07-16 21:41:11.756,376912,2,54.8931818181818,58.2,56880.2977272727,57600,4124.26840909091,4202.44,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
60.433195,4000,8,2023-07-16 21:41:11.756,2023-07-16 21:42:12.189,371600,2,65.1301204819277,66.5,57314.8578313253,58600,4167.87,4300.52,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
54.693555,4000,9,2023-07-16 21:42:12.189,2023-07-16 21:43:06.883,377436,2,65.017,74.6,57093.326,58266.7,4152.767,4300.61,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
53.537846,4000,10,2023-07-16 21:43:06.883,2023-07-16 21:44:00.421,377472,2,66.8142857142857,82.7,57014.9612244898,57933.3,4126.12020408163,4300.05,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
51.210903,4000,11,2023-07-16 21:44:00.421,2023-07-16 21:44:51.631,377408,2,85.1863247863248,91.3,57280.9145299145,58266.7,4144.5488034188,4300.06,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
52.946587,4000,12,2023-07-16 21:44:51.631,2023-07-16 21:45:44.578,377400,2,96.1433734939759,98.5,56571.886746988,57266.7,4175.77277108434,4300.16,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
325.574931,4000,1,2023-07-16 21:45:44.578,2023-07-16 21:51:10.153,377440,2,7.98078512396701,8.4,52626.1758264462,55266.7,3822.81283057851,4123.1,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
167.355011,4000,2,2023-07-16 21:51:10.153,2023-07-16 21:53:57.508,377396,2,16.2517482517483,16.8,51947.3188811188,52933.3,3853.14545454545,4150.73,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
113.329292,4000,3,2023-07-16 21:53:57.508,2023-07-16 21:55:50.837,377372,2,24.4654929577465,25.2,53507.2757042254,54600,3945.03161971831,4127.82,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
85.030578,4000,4,2023-07-16 21:55:50.837,2023-07-16 21:57:15.868,377476,2,32.5550387596899,33.5,55271.8310077519,56933.3,4035.30581395349,4208.33,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
68.173547,4000,5,2023-07-16 21:57:15.868,2023-07-16 21:58:24.041,377464,2,41.0318471337579,41.6,57115.923566879,57933.3,4131.84757961783,4300.92,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
58.921358,4000,6,2023-07-16 21:58:24.041,2023-07-16 21:59:22.963,373708,2,49.505,50,57444.4466666667,58600,4117.13633333333,4299.99,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
67.682424,4000,7,2023-07-16 21:59:22.963,2023-07-16 22:00:30.645,377456,2,37.6415730337079,58.4,56000.7483146068,57933.3,3992.45808988764,4200,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
59.52444,4000,8,2023-07-16 22:00:30.645,2023-07-16 22:01:30.170,377492,2,65.046835443038,66.8,57574.6835443038,58933.3,4179.74215189873,4300.13,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
54.288364,4000,9,2023-07-16 22:01:30.170,2023-07-16 22:02:24.458,377232,2,65.8438775510204,74.8,57045.5704081632,57933.3,4123.11653061224,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
54.022965,4000,10,2023-07-16 22:02:24.458,2023-07-16 22:03:18.481,377144,2,73.8492063492063,83.3,57073.546031746,57933.3,4107.1123015873,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
51.09697,4000,11,2023-07-16 22:03:18.481,2023-07-16 22:04:09.578,375772,2,89.0975609756098,91.3,57925.2024390244,58933.3,4226.85780487805,4300.02,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
51.757658,4000,12,2023-07-16 22:04:09.578,2023-07-16 22:05:01.336,372120,2,97.8445945945946,98.5,56726.1216216216,57600,4173.72148648649,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
492.027655,4500,1,2023-07-16 22:05:01.478,2023-07-16 22:13:13.505,477064,3,7.9747274529236,8.4,51757.2541129832,54266.7,3819.97292368682,4193.15,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
248.085949,4500,2,2023-07-16 22:13:13.505,2023-07-16 22:17:21.591,474240,3,16.2879093198993,16.9,50920.7435768261,51933.3,3861.00050377834,4125.31,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
167.485932,4500,3,2023-07-16 22:17:21.591,2023-07-16 22:20:09.077,476784,3,24.5755186721992,25.2,52811.6195020746,53933.3,3939.57593360996,4299.33,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
126.724263,4500,4,2023-07-16 22:20:09.077,2023-07-16 22:22:15.801,477016,3,32.6226086956522,33.5,55733.3360869565,56600,4076.41130434783,4300.06,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
101.797561,4500,5,2023-07-16 22:22:15.801,2023-07-16 22:23:57.599,477064,3,40.6524691358024,41.7,56898.3530864197,57600,4132.28524691358,4301.09,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
87.548973,4500,6,2023-07-16 22:23:57.599,2023-07-16 22:25:25.148,477076,3,49.160487804878,50,57130.0780487805,58266.7,4090.28170731707,4300.2,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
99.883097,4500,7,2023-07-16 22:25:25.148,2023-07-16 22:27:05.031,475124,3,57.0034682080925,58.4,57002.6953757226,57933.3,4096.36121387283,4300.23,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
88.960555,4500,8,2023-07-16 22:27:05.031,2023-07-16 22:28:33.992,468512,2,58.7638418079096,66.5,57048.2124293785,59266.7,4112.25542372881,4300.08,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
80.263558,4500,9,2023-07-16 22:28:33.992,2023-07-16 22:29:54.255,477088,3,62.6992125984252,74.6,56909.7047244094,57933.3,4092.6168503937,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
77.033617,4500,10,2023-07-16 22:29:54.255,2023-07-16 22:31:11.289,467632,2,80.4293706293706,83.3,57572.027972028,58933.3,4127.37062937063,4300.08,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
75.864496,4500,11,2023-07-16 22:31:11.289,2023-07-16 22:32:27.153,471132,2,88.4455999999999,91.9,57346.6784000001,58266.7,4105.97544,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
75.560871,4500,12,2023-07-16 22:32:27.153,2023-07-16 22:33:42.714,456776,2,97.5084745762712,98.5,56712.9847457627,57266.7,4175.24728813559,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
490.330812,4500,1,2023-07-16 22:33:42.714,2023-07-16 22:41:53.045,477112,3,8.06864864864856,97.5,51464.5045405408,56933.3,3834.25910270271,4199.99,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
246.867567,4500,2,2023-07-16 22:41:53.045,2023-07-16 22:45:59.913,477092,3,16.2866510538642,16.8,51600.7763466044,52266.7,3848.7537470726,4117.86,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
168.481883,4500,3,2023-07-16 22:45:59.913,2023-07-16 22:48:48.394,473280,3,24.5654708520179,25.6,52981.1654708519,53933.3,3952.36143497758,4208.44,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
126.169677,4500,4,2023-07-16 22:48:48.394,2023-07-16 22:50:54.564,476904,3,32.732905982906,33.9,55561.5376068376,56933.3,4048.31316239316,4300.12,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
101.435567,4500,5,2023-07-16 22:50:54.564,2023-07-16 22:52:36.000,477092,3,40.6235294117647,41.7,56770.5852941177,57600,4135.62164705883,4300.6,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
87.601646,4500,6,2023-07-16 22:52:36.000,2023-07-16 22:54:03.601,469104,2,49.3911504424779,50,57237.171681416,58266.7,4101.82849557522,4300.92,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
100.727311,4500,7,2023-07-16 22:54:03.601,2023-07-16 22:55:44.329,476944,3,55.6141414141414,58.4,57034.3434343434,57933.3,4091.83313131313,4208.42,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
91.233587,4500,8,2023-07-16 22:55:44.329,2023-07-16 22:57:15.562,473180,3,62.0736196319019,66.7,57375.0558282209,59266.7,4156.80920245399,4300.08,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
80.361425,4500,9,2023-07-16 22:57:15.562,2023-07-16 22:58:35.924,476580,3,66.4066176470588,74.8,57362.2580882353,58266.7,4126.08852941176,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
80.317936,4500,10,2023-07-16 22:58:35.924,2023-07-16 22:59:56.242,477016,3,66.6916666666667,82.8,57214.2,58266.7,4129.82694444444,4299.99,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
75.304734,4500,11,2023-07-16 22:59:56.242,2023-07-16 23:01:11.546,477084,3,85.1805369127516,91.3,57479.2026845638,58933.3,4147.09510067114,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
75.955027,4500,12,2023-07-16 23:01:11.546,2023-07-16 23:02:27.501,477124,3,95.2179104477612,98.5,56759.1985074627,57600,4191.32537313433,4300.07,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
670.536725,5000,1,2023-07-16 23:02:27.682,2023-07-16 23:13:38.219,588440,3,7.96247364722399,8.4,51249.5679550246,57266.7,3828.65423049895,4119.22,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
344.375738,5000,2,2023-07-16 23:13:38.219,2023-07-16 23:19:22.595,588452,3,16.2918759231905,16.8,51008.1766617429,52266.7,3842.18050221566,4161.79,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
234.034718,5000,3,2023-07-16 23:19:22.595,2023-07-16 23:23:16.629,588376,3,24.4454545454546,25.2,53536.6390495867,54933.3,3957.34853305785,4217.68,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
176.92712,5000,4,2023-07-16 23:23:16.629,2023-07-16 23:26:13.556,588436,3,32.3510769230769,33.5,55806.1470769231,56600,4073.87246153846,4300.23,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
142.484523,5000,5,2023-07-16 23:26:13.556,2023-07-16 23:28:36.041,588084,3,41.0749999999999,41.7,56841.9807692308,57600,4133.94225961539,4300.86,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
122.663662,5000,6,2023-07-16 23:28:36.041,2023-07-16 23:30:38.705,588416,3,49.0465608465609,50,57268.4317460317,58933.3,4152.53402116402,4299.99,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
139.018914,5000,7,2023-07-16 23:30:38.705,2023-07-16 23:32:57.724,588424,3,43.858606557377,58.7,56530.3295081968,58266.7,4047.33754098361,4200.22,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
125.245823,5000,8,2023-07-16 23:32:57.724,2023-07-16 23:35:02.969,588388,3,45.5303448275862,66.3,56662.0731034483,58266.7,4107.93227586207,4300.16,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
109.176371,5000,9,2023-07-16 23:35:02.969,2023-07-16 23:36:52.146,588280,3,65.2594285714286,74.9,57426.6691428572,58933.3,4179.25657142857,4300.33,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
107.825033,5000,10,2023-07-16 23:36:52.146,2023-07-16 23:38:39.971,588488,3,70.9925714285714,83.6,57487.6148571428,58600,4154.11217142857,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
105.987968,5000,11,2023-07-16 23:38:39.971,2023-07-16 23:40:25.959,581728,3,90.3019047619047,91.4,57600.0019047619,58933.3,4162.36142857143,4300.03,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
107.605654,5000,12,2023-07-16 23:40:25.959,2023-07-16 23:42:13.564,588444,3,95.7875,98.5,56779.15875,57600,4204.59675,4300.05,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
667.23397,5000,1,2023-07-16 23:42:13.564,2023-07-16 23:53:20.798,587496,3,7.97964884277717,8.4,51450.489784517,55266.7,3829.20724660814,4202.77,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
344.679264,5000,2,2023-07-16 23:53:20.798,2023-07-16 23:59:05.478,588120,3,16.2464788732395,16.9,51215.03028169,51933.3,3843.52522887324,4152.79,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
232.302466,5000,3,2023-07-16 23:59:05.478,2023-07-17 00:02:57.780,583980,3,24.5746081504703,25.2,53502.8206896552,54600,3934.65739811912,4208.04,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
176.7629,5000,4,2023-07-17 00:02:57.780,2023-07-17 00:05:54.543,588432,3,32.3299492385787,33.8,55894.4131979695,56933.3,4076.81355329949,4300.59,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
142.366626,5000,5,2023-07-17 00:05:54.543,2023-07-17 00:08:16.910,588468,3,40.8577358490566,42,56841.503773585,57933.3,4145.60264150943,4301.09,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
122.586313,5000,6,2023-07-17 00:08:16.910,2023-07-17 00:10:19.496,586356,3,49.3943127962086,50,57257.191943128,58600,4161.00127962085,4300.15,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
138.902301,5000,7,2023-07-17 00:10:19.496,2023-07-17 00:12:38.398,588436,3,40.500495049505,58.2,56075.2514851485,57933.3,4041.06366336634,4202.92,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
121.90873,5000,8,2023-07-17 00:12:38.398,2023-07-17 00:14:40.307,588404,3,62.5732394366197,66.7,57384.0417840375,59600,4118.86746478873,4300.3,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
112.857138,5000,9,2023-07-17 00:14:40.307,2023-07-17 00:16:33.164,588424,3,63.3957219251337,75,57291.6213903743,58266.7,4173.66053475936,4300.07,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
110.337121,5000,10,2023-07-17 00:16:33.164,2023-07-17 00:18:23.501,587888,3,79.9952631578947,83.3,57526.3184210526,58600,4165.71610526316,4300.11,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
101.517502,5000,11,2023-07-17 00:18:23.501,2023-07-17 00:20:05.019,588260,3,87.3951923076923,91.4,57612.825,58933.3,4167.89076923077,4300.01,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
105.865608,5000,12,2023-07-17 00:20:05.019,2023-07-17 00:21:50.884,587508,3,97.3,98,56786.664,57933.3,4172.002,4300,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
923.407828,5500,1,2023-07-17 00:21:51.100,2023-07-17 00:37:14.508,711536,4,7.96904191616744,9.2,50749.5010778444,55933.3,3815.52326347305,4175.81,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
476.819194,5500,2,2023-07-17 00:37:14.508,2023-07-17 00:45:11.327,711500,4,16.1614457831325,17.2,51006.5141900937,52600,3852.65986613118,4155.95,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
321.926176,5500,3,2023-07-17 00:45:11.327,2023-07-17 00:50:33.253,711476,4,24.3738229755179,25.2,53576.7734463277,55266.7,3945.8343126177,4225.9,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
242.470866,5500,4,2023-07-17 00:50:33.254,2023-07-17 00:54:35.724,711524,4,32.4660194174757,33.5,56184.9553398057,56933.3,4087.19089805825,4300.49,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
194.996763,5500,5,2023-07-17 00:54:35.724,2023-07-17 00:57:50.721,711516,4,40.5870307167236,42.1,56801.3634812287,58266.7,4164.04566552901,4300.97,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
169.806767,5500,6,2023-07-17 00:57:50.721,2023-07-17 01:00:40.528,710076,4,49.3433701657459,50,57194.8461325966,58266.7,4170.0044198895,4304.35,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
189.195083,5500,7,2023-07-17 01:00:40.528,2023-07-17 01:03:49.723,711500,4,42.3833333333333,58.4,56352.9496453901,58266.7,4053.04117021276,4300.2,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
171.752272,5500,8,2023-07-17 01:03:49.723,2023-07-17 01:06:41.475,711500,4,56.8490322580645,66.8,57062.3687096774,59266.7,4165.10558064516,4300.23,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
154.930354,5500,9,2023-07-17 01:06:41.475,2023-07-17 01:09:16.406,711452,4,64.051851851852,74.8,57186.4207407407,58266.7,4181.12566666667,4300.13,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
147.837334,5500,10,2023-07-17 01:09:16.406,2023-07-17 01:11:44.243,711552,4,75.2450920245399,83.3,57171.5766871165,58600,4151.06604294478,4300.06,OMP_NO_RECURSIVO,DDR4,HDD,6,Intel(R) Core(TM) i7-8700
